ZCTA5CE10,AFFGEOID10,GEOID10,ALAND10,AWATER10,has_intersection,is_contained,wkt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86025,8600000US86025,86025,1858487521,8278923,TRUE,FALSE,"POLYGON ((-110.529683 34.626224, -110.522894 34.62624499999999, -110.521504 34.629615, -110.520639 34.632752, -110.517805 34.637939, -110.520758 34.642759, -110.514196 34.644586, -110.503935 34.645595, -110.495294 34.645099, -110.490245 34.644476, -110.486456 34.643683, -110.486507 34.665652, -110.485025 34.666428, -110.482694 34.666524, -110.479143 34.666559, -110.476241 34.666045, -110.472529 34.66491, -110.46966 34.665423, -110.458518 34.66510299999999, -110.455189 34.66432899999999, -110.447563 34.664575, -110.442474 34.663723, -110.441804 34.663923, -110.438209 34.668217, -110.436787 34.67097, -110.435679 34.671499, -110.43366 34.674007, -110.431315 34.674646, -110.426593 34.674954, -110.422249 34.674668, -110.417808 34.673924, -110.408179 34.674194, -110.402733 34.674097, -110.397417 34.672552, -110.385305 34.667139, -110.377964 34.666418, -110.374537 34.66536599999999, -110.366457 34.663783, -110.346658 34.661782, -110.352262 34.69824699999999, -110.33859 34.754675, -110.337129 34.758533, -110.337159 34.759688, -110.335084 34.763264, -110.332876 34.766254, -110.331686 34.769468, -110.328004 34.77627, -110.327377 34.779284, -110.325477 34.78212299999999, -110.324601 34.785315, -110.324224 34.79217699999999, -110.323134 34.797359, -110.323333 34.800043, -110.324423 34.802035, -110.328975 34.807657, -110.331654 34.810168, -110.333249 34.81214799999999, -110.336061 34.814237, -110.340495 34.820719, -110.340128 34.824247, -110.340766 34.829168, -110.341613 34.829978, -110.340219 34.833055, -110.339592 34.836059, -110.334817 34.845739, -110.332865 34.84917799999999, -110.331976 34.85230499999999, -110.330017 34.857365, -110.326204 34.869352, -110.323853 34.875812, -110.323436 34.893327, -110.287045 34.89424, -110.286621 34.893628, -110.274334 34.861528, -110.27318 34.857608, -110.270876 34.865595, -110.270364 34.872998, -110.270098 34.891165, -110.270203 34.892495, -110.27003 34.91690199999999, -110.261762 34.909678, -110.259344 34.9078, -110.257036 34.906357, -110.253895 34.905097, -110.249982 34.90429, -110.213778 34.902532, -110.204679 34.903098, -110.201736 34.90433999999999, -110.200662 34.905357, -110.204347 34.906565, -110.211972 34.907926, -110.218665 34.908265, -110.233935 34.90979, -110.238693 34.910806, -110.242626 34.912087, -110.248921 34.915032, -110.253485 34.917807, -110.272371 34.93137, -110.276571 34.936293, -110.279275 34.938993, -110.281958 34.940803, -110.294835 34.946151, -110.292471 34.948667, -110.287938 34.950931, -110.286777 34.952265, -110.284577 34.95637, -110.276816 34.966005, -110.199079 35.05562, -110.198783 35.170404, -110.208969 35.170411, -110.210452 35.175366, -110.211285 35.185444, -110.213984 35.185722, -110.217108 35.185286, -110.221097 35.183842, -110.224334 35.184368, -110.227513 35.183084, -110.232386 35.18217999999999, -110.234823 35.184255, -110.237783 35.186094, -110.242555 35.185759, -110.244258 35.18525899999999, -110.246323 35.185515, -110.248668 35.186504, -110.251142 35.188549, -110.254707 35.189571, -110.249522 35.193257, -110.247 35.195909, -110.245165 35.198457, -110.243071 35.199991, -110.238668 35.202138, -110.236239 35.20575, -110.233279 35.207322, -110.230301 35.20935, -110.223329 35.212101, -110.22103 35.212536, -110.216439 35.214181, -110.213688 35.215952, -110.208117 35.218692, -110.207744 35.22015, -110.206715 35.219374, -110.205034 35.22021899999999, -110.204906 35.222459, -110.209624 35.226572, -110.210349 35.22931, -110.210319 35.230853, -110.208504 35.235257, -110.207062 35.236005, -110.206388 35.237362, -110.20664 35.240171, -110.204951 35.246182, -110.20448 35.24712099999999, -110.201479 35.249866, -110.198796 35.250621, -110.196604 35.251978, -110.193552 35.256515, -110.19169 35.25794, -110.185652 35.26194299999999, -110.184435 35.258151, -110.182135 35.255063, -110.17979 35.25431, -110.178008 35.252809, -110.175422 35.249, -110.173994 35.247645, -110.172701 35.247391, -110.168261 35.24744, -110.166222 35.246381, -110.162608 35.243791, -110.137091 35.238968, -110.131241 35.239266, -110.12852 35.240295, -110.126613 35.240431, -110.120016 35.239899, -110.116417 35.239337, -110.111425 35.239468, -110.108936 35.238877, -110.107268 35.23721, -110.105594 35.23681699999999, -110.097688 35.237397, -110.095252 35.2365, -110.089458 35.235301, -110.089515 35.23620199999999, -110.088505 35.243117, -110.087934 35.24534899999999, -110.088929 35.24885399999999, -110.086243 35.251049, -110.081466 35.25877499999999, -110.078843 35.265262, -110.077775 35.26633, -110.075037 35.266847, -110.070193 35.268639, -110.062225 35.274791, -110.057931 35.278677, -110.056471 35.279636, -110.058351 35.283489, -110.057807 35.283841, -110.053546 35.28472699999999, -110.046669 35.28662, -110.045356 35.286492, -110.043381 35.285364, -110.041127 35.285554, -110.029611 35.28263, -110.022372 35.282811, -110.019026 35.281402, -110.018082 35.280216, -110.011072 35.278746, -110.011268 35.278205, -110.007542 35.27888199999999, -109.999486 35.279174, -109.995008 35.278477, -109.991595 35.278853, -109.989339 35.27740299999999, -109.987634 35.277534, -109.976964 35.277455, -109.973995 35.275582, -109.966553 35.271505, -109.964356 35.267292, -109.980742 35.252458, -110.024052 35.251272, -110.032593 35.253808, -110.035039 35.25505199999999, -110.03804 35.258172, -110.038763 35.259994, -110.040331 35.260587, -110.044469 35.258117, -110.04467 35.25631, -110.066125 35.195684, -110.072491 35.195689, -110.076648 35.195251, -110.078932 35.19638699999999, -110.080394 35.197728, -110.083194 35.19917, -110.085301 35.19741, -110.095023 35.170468, -109.844291 35.17039599999999, -109.843696 35.170841, -109.842903 35.170402, -109.844228 34.982991, -109.843213 34.953174, -109.844624 34.822562, -109.851801 34.822519, -109.851479 34.795914, -109.850724 34.696423, -109.85299 34.695849, -109.854188 34.696101, -109.855758 34.695375, -109.858187 34.695182, -109.860536 34.693999, -109.861094 34.693219, -109.864162 34.693382, -109.867057 34.692568, -109.868282 34.694123, -109.869346 34.69321, -109.869846 34.694106, -109.872422 34.69555, -109.871977 34.696265, -109.872365 34.69876499999999, -109.871633 34.699156, -109.873557 34.700595, -109.874697 34.702337, -109.873253 34.703652, -109.874698 34.704822, -109.877355 34.705375, -109.878692 34.70617899999999, -109.881436 34.7043, -109.88256 34.70492199999999, -109.882445 34.707291, -109.88289 34.709654, -109.883981 34.710359, -109.884048 34.709105, -109.886211 34.708941, -109.887015 34.712471, -109.887726 34.713175, -109.888759 34.711526, -109.888973 34.709866, -109.890264 34.710565, -109.89043 34.711626, -109.8922 34.712022, -109.894569 34.713958, -109.893097 34.715678, -109.893682 34.717057, -109.895593 34.716129, -109.894675 34.715041, -109.896578 34.715129, -109.896385 34.7158, -109.898574 34.716889, -109.901157 34.717033, -109.903101 34.716165, -109.902874 34.717852, -109.905653 34.718346, -109.905048 34.719235, -109.904853 34.723229, -109.904974 34.731075, -109.902583 34.73223, -109.901331 34.733659, -109.901973 34.734633, -109.901122 34.736639, -109.899494 34.742171, -109.899171 34.744581, -109.899526 34.747403, -109.901515 34.748335, -109.901366 34.749406, -109.904974 34.753846, -109.905166 34.760646, -109.905481 34.762069, -109.905173 34.76523299999999, -109.905756 34.766275, -109.905675 34.77042799999999, -109.90517 34.77207199999999, -109.905051 34.793075, -110.002169 34.79299699999999, -110.002348 34.792038, -110.009674 34.79263, -110.009783 34.79563, -110.011226 34.796596, -110.009643 34.797473, -110.009529 34.80397, -110.027101 34.803927, -110.027493 34.801472, -110.03003 34.80031899999999, -110.032683 34.800469, -110.034079 34.799979, -110.035028 34.797477, -110.038659 34.79533999999999, -110.040467 34.793708, -110.040681 34.793068, -110.040463 34.778459, -110.040656 34.77800799999999, -110.042105 34.778065, -110.042129 34.779536, -110.043691 34.77943399999999, -110.043624 34.78212299999999, -110.045116 34.782015, -110.044822 34.784573, -110.046305 34.787079, -110.049386 34.786529, -110.052154 34.78482899999999, -110.055991 34.78571, -110.06361 34.787772, -110.076077 34.788915, -110.093802 34.78948999999999, -110.09552 34.789803, -110.107726 34.794243, -110.133144 34.797717, -110.134548 34.797563, -110.145876 34.83991999999999, -110.146182 34.83869, -110.149602 34.836097, -110.15176 34.836014, -110.181426 34.835997, -110.182656 34.836245, -110.183262 34.837615, -110.203533 34.809573, -110.20314 34.805194, -110.203517 34.80375, -110.205031 34.802145, -110.213652 34.796159, -110.238231 34.775627, -110.240524 34.772954, -110.251152 34.757369, -110.249865 34.755037, -110.243535 34.747354, -110.243144 34.743099, -110.241477 34.743238, -110.243026 34.741591, -110.23966 34.695644, -110.239612 34.68633599999999, -110.241503 34.676994, -110.242387 34.675179, -110.244291 34.673155, -110.246068 34.668395, -110.244672 34.664267, -110.244624 34.662926, -110.24513 34.65764, -110.246869 34.650916, -110.247075 34.648411, -110.249762 34.643538, -110.251723 34.642128, -110.259688 34.632905, -110.264146 34.626078, -110.266151 34.620336, -110.266071 34.617716, -110.266483 34.614485, -110.269953 34.611497, -110.272554 34.59947299999999, -110.270615 34.597071, -110.26735 34.593644, -110.266268 34.590493, -110.266343 34.588479, -110.264576 34.58655, -110.264377 34.585611, -110.264858 34.577947, -110.266382 34.577965, -110.271672 34.580232, -110.274496 34.582415, -110.27782 34.58352499999999, -110.284168 34.583133, -110.288471 34.582406, -110.293662 34.579999, -110.294939 34.578418, -110.298132 34.576631, -110.301822 34.575576, -110.30615 34.575094, -110.310006 34.576009, -110.317109 34.576441, -110.321519 34.576187, -110.324043 34.575407, -110.332638 34.57659499999999, -110.333718 34.57707399999999, -110.341988 34.57746199999999, -110.341909 34.579577, -110.339777 34.584703, -110.34718 34.585067, -110.360895 34.584828, -110.364273 34.583475, -110.36657 34.581893, -110.370057 34.577654, -110.378469 34.577422, -110.378336 34.609815, -110.37816 34.611679, -110.378149 34.622877, -110.37918 34.62217, -110.381162 34.622595, -110.381822 34.625647, -110.383763 34.626873, -110.385432 34.626858, -110.388306 34.62433499999999, -110.392938 34.624836, -110.395644 34.623316, -110.395924 34.622254, -110.397935 34.621687, -110.402333 34.622492, -110.403866 34.622167, -110.407901 34.62230299999999, -110.411713 34.623233, -110.411564 34.624179, -110.409992 34.624379, -110.408714 34.626651, -110.411667 34.627036, -110.412105 34.628372, -110.413595 34.629521, -110.417635 34.62908, -110.419275 34.63070399999999, -110.425035 34.63213499999999, -110.426788 34.632241, -110.432814 34.63389799999999, -110.436629 34.633925, -110.44411 34.63081, -110.446604 34.63165799999999, -110.450207 34.635208, -110.454006 34.636223, -110.460469 34.635811, -110.4628 34.635912, -110.472599 34.632801, -110.47625 34.630278, -110.481299 34.62875399999999, -110.484575 34.628504, -110.4858 34.626953, -110.491618 34.62412299999999, -110.500844 34.620964, -110.502112 34.621617, -110.504279 34.620852, -110.503208 34.619483, -110.529786 34.619282, -110.529683 34.626224), (-110.127634 34.940069, -110.125037 34.939945, -110.122353 34.940273, -110.114126 34.944014, -110.110556 34.947207, -110.100758 34.957642, -110.086791 34.960131, -110.085611 34.961367, -110.08514 34.958488, -110.083651 34.955426, -110.084878 34.952447, -110.086574 34.951342, -110.084804 34.949347, -110.087393 34.944493, -110.087125 34.941679, -110.089427 34.939688, -110.089554 34.938276, -110.087684 34.934945, -110.089238 34.93241099999999, -110.087569 34.93033399999999, -110.089263 34.925463, -110.090617 34.923748, -110.091823 34.919059, -110.090323 34.915348, -110.052797 34.932247, -110.038792 34.93865799999999, -110.035257 34.939797, -110.008298 34.95165399999999, -110.000673 34.953584, -109.993592 34.953333, -109.992036 34.957175, -109.987679 34.961899, -109.986638 34.962202, -109.984736 34.9645, -109.984951 34.967006, -109.98661 34.96811099999999, -109.986094 34.970772, -109.989667 34.97093099999999, -109.987444 34.972528, -109.984368 34.979864, -109.98447 34.984649, -109.985666 34.98800399999999, -109.983279 34.990913, -109.977554 34.990672, -109.965584 34.991199, -109.944513 34.993239, -109.937544 34.99410999999999, -109.91267 34.998569, -109.913537 35.005687, -109.909307 35.00608, -109.906387 35.007218, -109.899933 35.008328, -109.900656 35.004687, -109.897276 35.00330599999999, -109.896837 35.00169199999999, -109.890152 35.00307799999999, -109.8834 35.004944, -109.88308 35.007831, -109.879176 35.006906, -109.876177 35.008162, -109.879479 35.009956, -109.88067 35.012292, -109.882142 35.012983, -109.882028 35.016903, -109.883275 35.01786, -109.886617 35.018773, -109.890709 35.01875699999999, -109.891523 35.024584, -109.889648 35.031735, -109.883769 35.03669699999999, -109.881175 35.04037899999999, -109.898607 35.040527, -109.898388 35.06994299999999, -109.915647 35.072341, -109.923144 35.06965, -109.92966 35.069607, -109.932276 35.070516, -109.936094 35.069496, -109.950715 35.069247, -109.958031 35.064919, -109.964498 35.061983, -109.962018 35.057611, -109.965654 35.051361, -109.968522 35.051316, -109.968633 35.040653, -110.039507 35.04071, -110.039474 35.05523, -110.048747 35.055357, -110.054005 35.055838, -110.056042 35.055247, -110.057873 35.05368199999999, -110.058121 35.015044, -110.057995 34.98023999999999, -110.076616 34.976895, -110.082015 34.97539599999999, -110.090061 34.972098, -110.093691 34.970158, -110.099757 34.96598899999999, -110.124604 34.944517, -110.127602 34.941371, -110.127634 34.940069))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
